fips	year	pm25
54093	2003	8.335312478
54093	2004	9.477409302
54093	2005	9.957907944
54093	2006	8.225338454
54093	2007	9.120543061
54093	2008	7.399573736
54093	2009	5.620364639
54093	2010	6.809316541
54093	2011	7.756296347
54093	2012	6.380096316
54093	2013	5.634954522
54093	2014	5.294290344
54093	2015	4.922263679
54093	2016	4.049251646
54033	2000	15.34837858
54033	2001	14.25549561
54033	2002	12.6855176
54033	2003	13.13851015
54033	2004	13.05925003
54033	2005	14.23330388
54033	2006	12.22771154
54033	2007	13.1867294
54033	2008	11.30070274
54033	2009	9.374258272
54033	2010	10.73413465
54033	2011	9.877343747
54033	2012	9.324180756
54033	2013	8.622461766
54033	2014	8.174082843
54033	2015	8.173788028
54033	2016	7.357688443
54041	2000	14.16015157
54041	2001	13.38820958
54041	2002	11.40918175
54041	2003	11.69216738
54041	2004	11.99557815
54041	2005	13.26034435
54041	2006	11.07256936
54041	2007	12.12907808
54041	2008	10.12359884
54041	2009	8.265679911
54041	2010	9.375416054
54041	2011	8.914489378
54041	2012	8.27997068
54041	2013	7.784168362
54041	2014	7.310856836
54041	2015	7.070870381
54041	2016	6.20576504
54007	2000	14.54746198
54007	2001	13.19051041
54007	2002	11.16126938
54007	2003	11.62855512
54007	2004	12.09324461
54007	2005	13.29027982
54007	2006	10.98381984
54007	2007	12.37045357
54007	2008	10.18621132
54007	2009	8.147919268
54007	2010	9.288622853
54007	2011	9.032607973
54007	2012	8.48891419
54007	2013	7.690438134
54007	2014	7.398261386
54007	2015	7.136549911
54007	2016	6.122141226
54017	2000	13.6435247
54017	2001	13.66642554
54017	2002	11.47146991
54017	2003	11.7134896
54017	2004	12.03765037
54017	2005	13.12086432
54017	2006	10.76447439
54017	2007	12.01115327
54017	2008	9.947053165
54017	2009	8.074419933
54017	2010	9.688894217
54017	2011	8.937400766
54017	2012	8.00187131
54017	2013	7.900548417
54017	2014	7.445831505
54017	2015	7.454363446
54017	2016	6.246305411
54091	2000	15.15018867
54091	2001	13.94228297
54091	2002	12.48834537
54091	2003	12.68405111
54091	2004	13.23338894
54091	2005	14.1122157
54091	2006	12.05214289
54091	2007	13.10283854
54091	2008	11.10825346
54091	2009	9.238060582
54091	2010	10.42576403
54091	2011	9.685142492
54091	2012	9.567628131
54091	2013	8.386131191
54091	2014	8.053040933
54091	2015	7.818002582
54091	2016	7.066981908
54077	2000	11.98439435
54077	2001	12.28781995
54077	2002	11.10148221
54077	2003	10.89918487
54077	2004	12.16457154
54077	2005	12.3546682
54077	2006	10.7006798
54077	2007	11.26697107
54077	2008	9.378039167
54077	2009	7.766921433
54077	2010	9.059432349
54077	2011	9.055049221
54077	2012	8.246065362
54077	2013	7.334823464
54077	2014	6.989682802
54077	2015	6.728312914
54077	2016	5.68343504
54061	2000	15.73215806
54061	2001	15.02242552
54061	2002	13.66655508
54061	2003	14.05620312
54061	2004	14.1361994
54061	2005	15.0699013
54061	2006	13.06794099
54061	2007	13.99609495
54061	2008	12.46246178
54061	2009	10.49997332
54061	2010	11.77088749
54061	2011	10.70763231
54061	2012	10.26616196
54061	2013	9.136256205
54061	2014	9.055812051
54061	2015	8.95078956
54061	2016	7.653175687
54049	2000	15.50529203
54049	2001	14.24222308
54049	2002	13.00865932
54049	2003	13.34823292
54049	2004	13.17298099
54049	2005	14.45677909
54049	2006	12.55928742
54049	2007	13.24157126
54049	2008	11.54880722
54049	2009	9.648345714
54049	2010	11.06722483
54049	2011	10.16340459
54049	2012	9.280663122
54049	2013	8.643385347
54049	2014	8.10442708
54049	2015	8.229699229
54049	2016	7.254031045
54023	2000	10.60737674
54023	2001	10.78683371
54023	2002	9.906218901
54023	2003	9.773590505
54023	2004	10.4911958
54023	2005	11.6368915
54023	2006	9.38251988
54023	2007	10.49231778
54023	2008	8.737452983
54023	2009	6.955582559
54023	2010	7.961122248
54023	2011	8.446472084
54023	2012	7.469416095
54023	2013	6.672807616
54023	2014	6.128780703
54023	2015	5.926885282
54023	2016	5.158779774
54057	2000	13.89342861
54057	2001	13.06062907
54057	2002	11.78001156
54057	2003	12.1082928
54057	2004	12.62262465
54057	2005	13.33615299
54057	2006	10.85640892
54057	2007	12.14619411
54057	2008	10.58486263
54057	2009	8.778615876
54057	2010	9.976094347
54057	2011	9.724173626
54057	2012	9.549454893
54057	2013	8.375242747
54057	2014	7.483574287
54057	2015	7.617640967
54057	2016	6.708429131
54031	2000	11.19187372
54031	2001	11.31486952
54031	2002	10.12773128
54031	2003	10.30200503
54031	2004	10.55052949
54031	2005	11.75901011
54031	2006	9.316806936
54031	2007	10.64469961
54031	2008	8.866253237
54031	2009	7.299989962
54031	2010	8.236104613
54031	2011	8.426593994
54031	2012	7.550408131
54031	2013	6.772702216
54031	2014	6.467474031
54031	2015	6.156295026
54031	2016	5.350744842
54071	2000	9.193697985
54071	2001	9.517438022
54071	2002	8.186432647
54071	2003	8.447222657
54071	2004	8.989723845
54071	2005	10.38626074
54071	2006	8.252382833
54071	2007	9.513607023
54071	2008	7.55283555
54071	2009	5.98520832
54071	2010	6.933273283
54071	2011	7.2271743
54071	2012	6.245208368
54071	2013	5.485680427
54071	2014	5.240762576
54071	2015	5.015675461
54071	2016	4.234461251
37059	2000	14.23323254
37059	2001	12.90068787
37059	2002	12.18997279
37059	2003	12.32378283
37059	2004	12.93961606
37059	2005	13.65117874
37059	2006	12.96456755
37059	2007	13.38393106
37059	2008	11.34766578
37059	2009	9.186990737
37059	2010	10.04167419
37059	2011	9.359680543
37059	2012	8.583698285
37059	2013	7.947454864
37059	2014	8.392220364
37059	2015	7.638489957
37059	2016	7.271735561
37171	2000	14.3080755
37171	2001	12.58655155
37171	2002	11.53732889
37171	2003	12.0169383
37171	2004	12.96298979
37171	2005	13.05217022
37171	2006	12.3748164
37171	2007	12.91218883
37171	2008	10.55086656
37171	2009	8.738263623
37171	2010	9.488965116
37171	2011	8.445499818
37171	2012	8.650284
37171	2013	7.560197272
37171	2014	7.764288375
37171	2015	6.544234416
37171	2016	6.575616354
37067	2000	15.18293156
37067	2001	13.74203308
37067	2002	13.28363895
37067	2003	12.98369865
37067	2004	13.69419808
37067	2005	14.27743227
37067	2006	13.27418507
37067	2007	13.65764059
37067	2008	11.76613979
37067	2009	9.806177582
37067	2010	10.55747254
37067	2011	9.828516032
37067	2012	9.345662103
37067	2013	8.31587939
37067	2014	8.728542269
37067	2015	8.189064737
37067	2016	7.5903505
37197	2000	14.68078986
37197	2001	12.5919239
37197	2002	11.73867946
37197	2003	12.10799162
37197	2004	12.92443843
37197	2005	13.35913404
37197	2006	12.77139044
37197	2007	13.29148542
37197	2008	10.86326323
37197	2009	8.836802541
37197	2010	9.574676895
37197	2011	8.798873279
37197	2012	8.551098615
37197	2013	7.608636838
37197	2014	8.04022118
37197	2015	7.07498592
37197	2016	6.791288676
37159	2000	14.76081794
37159	2001	13.74725457
37159	2002	12.88738225
37159	2003	12.71157453
37159	2004	13.52770866
37159	2005	14.33846889
37159	2006	14.17948501
37159	2007	14.03565453
37159	2008	11.7909138
37159	2009	9.802632659
37159	2010	10.46488408
37159	2011	10.11998594
37159	2012	9.240745849
37159	2013	8.22175605
37159	2014	9.032996891
37159	2015	8.366630513
37159	2016	7.984320068
37169	2000	13.96235517
37169	2001	12.78251479
37169	2002	11.97700181
37169	2003	11.72075616
37169	2004	12.77958205
37169	2005	13.03320492
37169	2006	12.56309465
37169	2007	12.84401774
37169	2008	10.83936339
37169	2009	9.052448409
37169	2010	9.481013499
37169	2011	8.63096518
37169	2012	8.526980625
37169	2013	7.67032719
37169	2014	7.998598
37169	2015	6.787548705
37169	2016	6.625335548
37157	2000	14.11707692
37157	2001	13.26823955
37157	2002	12.79203707
37157	2003	12.14341305
37157	2004	13.19408165
37157	2005	13.50743389
37157	2006	13.01944002
37157	2007	12.96492435
37157	2008	11.47390898
37157	2009	9.234493388
37157	2010	10.12375492
37157	2011	9.157585575
37157	2012	8.803965057
37157	2013	8.012763868
37157	2014	8.300045113
37157	2015	7.542375658
37157	2016	6.889989816
37057	2000	14.68205026
37057	2001	13.46622922
37057	2002	12.90569999
37057	2003	12.57025821
37057	2004	13.40863672
37057	2005	13.92231205
37057	2006	13.34926099
37057	2007	13.71455374
37057	2008	11.86097234
37057	2009	9.812149005
37057	2010	10.53024856
37057	2011	9.937296115
37057	2012	9.158092651
37057	2013	8.398132155
37057	2014	8.995305441
37057	2015	8.034389825
37057	2016	7.654480218
37001	2000	14.05666315
37001	2001	13.47106327
37001	2002	12.86607308
37001	2003	12.46428335
37001	2004	13.08005603
37001	2005	13.33604181
37001	2006	13.26318446
37001	2007	12.99039574
37001	2008	11.70234009
37001	2009	9.369018413
37001	2010	10.19917037
37001	2011	9.512542304
37001	2012	8.963531189
37001	2013	8.114019363
37001	2014	8.891577196
37001	2015	7.957622365
37001	2016	7.428087059
37151	2000	14.05459125
37151	2001	13.15272125
37151	2002	12.48086924
37151	2003	12.12647558
37151	2004	13.03435114
37151	2005	13.10989096
37151	2006	13.22839406
37151	2007	13.08866669
37151	2008	11.50420233
37151	2009	9.475385792
37151	2010	9.953131669
37151	2011	9.570338798
37151	2012	8.840972494
37151	2013	7.92728157
37151	2014	8.661867623
37151	2015	7.810802587
37151	2016	7.317462309
37037	2000	14.04981936
37037	2001	13.24272628
37037	2002	12.96156582
37037	2003	12.31052251
37037	2004	13.19318085
37037	2005	13.01992154
37037	2006	13.38929765
37037	2007	12.91067589
37037	2008	11.57495762
37037	2009	9.426406607
37037	2010	10.20296614
37037	2011	9.850037664
37037	2012	9.073242313
37037	2013	8.202250063
37037	2014	8.877872554
37037	2015	7.822761989
37037	2016	7.389482149
37123	2000	13.87688529
37123	2001	12.63268045
37123	2002	12.37271572
37123	2003	12.30940839
37123	2004	13.1172092
37123	2005	13.36827845
37123	2006	13.70034615
37123	2007	13.1077332
37123	2008	11.54586567
37123	2009	9.635991112
37123	2010	10.55106053
37123	2011	10.03211148
37123	2012	9.005664265
37123	2013	8.029163183
37123	2014	8.62789124
37123	2015	7.906429151
37123	2016	7.591353012
37033	2000	13.44580507
37033	2001	12.75638469
37033	2002	12.11630261
37033	2003	11.75751862
37033	2004	12.50318244
37033	2005	12.81658823
37033	2006	12.65652985
37033	2007	12.57385611
37033	2008	11.22594062
37033	2009	8.670609294
37033	2010	9.755815855
37033	2011	8.967675064
37033	2012	8.461229036
37033	2013	7.639995058
37033	2014	8.012933604
37033	2015	7.449292161
37033	2016	6.717507672
37081	2000	14.96923422
37081	2001	14.17605592
37081	2002	13.53067203
37081	2003	13.05746105
37081	2004	13.83662484
37081	2005	14.14950897
37081	2006	13.62847615
37081	2007	13.44257848
37081	2008	11.87961712
37081	2009	10.01680945
37081	2010	10.72645311
